itemId,title,genres,pop
215,"Good, The Bad and The Ugly, The (1966)",Action|Western,552
2580,Withnail and I (1987),Comedy,58
716,12 Angry Men (1957),Drama,435
718,Lawrence of Arabia (1962),Adventure|War,584
1220,"Transformers: The Movie, The (1986)",Action|Animation|Children's|Sci-Fi|Thriller|War,151
994,"Clockwork Orange, A (1971)",Sci-Fi,868
47,To Kill a Mockingbird (1962),Drama,637
1466,Apocalypse Now (1979),Drama|War,801
2122,Once Upon a Time in the West (1969),Western,117
64,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,1985
1987,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Romance,180
1283,"Third Man, The (1949)",Mystery|Thriller,332
67,GoodFellas (1990),Crime|Drama,1160
209,Alien (1979),Action|Horror|Sci-Fi|Thriller,1407
740,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,660
855,"Big Blue, The (Le Grand Bleu) (1988)",Adventure|Romance,64
71,Ran (1985),Drama|War,240
1284,"Killer, The (Die xue shuang xiong) (1989)",Action|Thriller,182
1158,Psycho (1960),Horror|Thriller,901
755,"Blues Brothers, The (1980)",Action|Comedy|Musical,917
434,"Godfather: Part II, The (1974)",Action|Crime|Drama,1174
1228,Full Metal Jacket (1987),Action|Drama|War,876
539,"Grand Day Out, A (1992)",Animation|Comedy,320
1467,Henry V (1989),Drama|War,302
105,Amadeus (1984),Drama,960
1794,"Quiet Man, The (1952)",Comedy|Romance,143
1286,Once Upon a Time in America (1984),Crime|Drama|Thriller,177
2011,Raging Bull (1980),Drama,473
766,Annie Hall (1977),Comedy|Romance,923
1586,"Right Stuff, The (1983)",Drama,525
2732,Stalker (1979),Mystery|Sci-Fi,30
546,"Boat, The (Das Boot) (1981)",Action|Drama|War,716
770,"Sting, The (1973)",Comedy|Crime,709
1517,Harold and Maude (1971),Comedy,496
2604,Trust (1990),Comedy|Drama,67
1457,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,206
2269,Local Hero (1983),Comedy,253
217,"Terminator, The (1984)",Action|Sci-Fi|Thriller,1490
2052,Braindead (1992),Comedy|Horror,50
1109,Glory (1989),Action|Drama|War,815
377,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,222
170,Manhattan (1979),Comedy|Drama|Romance,477
172,Miller's Crossing (1990),Drama,246
52,Dead Poets Society (1989),Drama,593
174,"Graduate, The (1967)",Drama|Romance,871
1231,Touch of Evil (1958),Crime|Film-Noir|Thriller,363
1232,Nikita (La Femme Nikita) (1990),Thriller,550
236,"Bridge on the River Kwai, The (1957)",Drama|War,687
1605,8 1/2 (1963),Drama,166
559,Chinatown (1974),Film-Noir|Mystery|Thriller,835
77,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,368
560,"Treasure of the Sierra Madre, The (1948)",Adventure,315
2660,Bad Taste (1987),Comedy|Horror,40
562,Duck Soup (1933),Comedy|War,421
563,Better Off Dead... (1985),Comedy,342
1115,"Shining, The (1980)",Horror,756
84,Stand by Me (1986),Adventure|Comedy|Drama,1231
2232,M (1931),Crime|Film-Noir|Thriller,216
192,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,403
839,"Great Escape, The (1963)",Adventure|War,466
861,"Deer Hunter, The (1978)",Drama|War,492
1612,Diva (1981),Action|Drama|Mystery|Romance|Thriller,196
116,Groundhog Day (1993),Comedy|Romance,1658
194,Unforgiven (1992),Western,707
1240,"Manchurian Candidate, The (1962)",Film-Noir|Thriller,535
265,Pump Up the Volume (1990),Drama,212
585,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,462
22,Back to the Future (1985),Comedy|Sci-Fi,1797
593,Fried Green Tomatoes (1991),Drama,402
1539,Patton (1970),Drama|War,456
2611,Down by Law (1986),Comedy|Drama,111
467,Akira (1988),Adventure|Animation|Sci-Fi|Thriller,312
1041,Highlander (1986),Action|Adventure,535
597,Cool Hand Luke (1967),Comedy|Drama,636
469,Cyrano de Bergerac (1990),Action|Drama|Romance,248
600,Young Frankenstein (1974),Comedy|Horror,844
285,Night on Earth (1991),Comedy|Drama,131
1902,Raise the Red Lantern (1991),Drama,199
1496,"Great Dictator, The (1940)",Comedy,144
609,Fantasia (1940),Animation|Children's|Musical,681
610,High Noon (1952),Western,286
960,"Big Sleep, The (1946)",Film-Noir|Mystery,375
1344,Heathers (1989),Comedy,565
613,Somewhere in Time (1980),Drama|Romance,198
6,Ben-Hur (1959),Action|Adventure|Drama,499
797,This Is Spinal Tap (1984),Comedy|Drama|Musical,799
2503,Koyaanisqatsi (1983),Documentary|War,130
1906,Some Kind of Wonderful (1987),Drama|Romance,164
186,Indiana Jones and the Last Crusade (1989),Action|Adventure,1101
631,Being There (1979),Comedy,406
87,Gandhi (1982),Drama,481
633,M*A*S*H (1970),Comedy|War,806
1543,"Unbearable Lightness of Being, The (1988)",Drama,186
411,"Room with a View, A (1986)",Drama|Romance,394
1499,Real Genius (1985),Comedy,303
1347,Pink Floyd - The Wall (1982),Drama|Musical|War,274
1545,"Killing Fields, The (1984)",Drama|War,519
1584,My Life as a Dog (Mitt liv som hund) (1985),Drama,220
1008,Forbidden Planet (1956),Sci-Fi,255
765,Field of Dreams (1989),Drama,532
834,"Man Who Would Be King, The (1975)",Adventure,210
199,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,1006
1995,"Paris, Texas (1984)",Drama,95
1291,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi,96
547,When Harry Met Sally... (1989),Comedy|Romance,1088
549,Hype! (1996),Documentary,36
2027,Santa with Muscles (1996),Comedy,5
3165,Female Perversions (1996),Drama,22
1294,Mad Dog Time (1996),Crime,8
3464,Paris Was a Woman (1995),Documentary,2
3652,Anna (1996),Drama,0
2868,I'm Not Rappaport (1996),Comedy,29
555,Alien³ (1992),Action|Horror|Sci-Fi|Thriller,631
1111,"American Werewolf in London, An (1981)",Horror,395
2354,Amityville 1992: It's About Time (1992),Horror,25
2744,Amityville 3-D (1983),Horror,32
3373,Amityville: Dollhouse (1996),Horror,12
2346,Amityville: A New Generation (1993),Horror,18
2355,Amityville II: The Possession (1982),Horror,45
1114,"Amityville Horror, The (1979)",Horror,256
2356,"Amityville Curse, The (1990)",Horror,17
2357,Blood For Dracula (Andy Warhol's Dracula) (1974),Horror,26
2965,April Fool's Day (1986),Comedy|Horror,88
838,Audrey Rose (1977),Horror,31
3025,"Believers, The (1987)",Horror|Thriller,71
1535,"Birds, The (1963)",Horror,506
1119,"Blob, The (1958)",Horror|Sci-Fi,249
2966,Blood Beach (1981),Action|Horror,9
3138,Body Parts (1991),Horror,36
1885,"Body Snatcher, The (1945)",Horror,38
584,Bram Stoker's Dracula (1992),Horror|Romance,458
1128,Bride of Frankenstein (1935),Horror,159
3107,Burnt Offerings (1976),Horror,34
1899,Candyman (1992),Horror,200
523,Cape Fear (1991),Thriller,468
1039,Cape Fear (1962),Film-Noir|Thriller,233
594,Carrie (1976),Horror,410
2836,Cat People (1982),Horror,116
1179,"Nightmare on Elm Street, A (1984)",Horror,318
1540,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,170
2297,Nosferatu a Venezia (1986),Horror,12
1130,"Omen, The (1976)",Horror,282
3062,Blood & Wine (1997),Drama,26
1901,Albino Alligator (1996),Crime|Thriller,65
1680,"Mirror Has Two Faces, The (1996)",Comedy|Romance,132
2474,Breaking the Waves (1996),Drama,179
2406,Nightwatch (1997),Horror|Thriller,52
528,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,918
53,Shine (1996),Drama|Romance,389
529,Sling Blade (1996),Drama|Thriller,835
1826,Jingle All the Way (1996),Adventure|Children's|Comedy,162
3486,Identification of a Woman (Identificazione di una donna) (1982),Drama,2
2627,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,111
3022,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,75
2077,"Preacher's Wife, The (1996)",Drama,80
3487,Zero Kelvin (Kjærlighetens kjøtere) (1995),Action,2
1907,Ridicule (1996),Drama,41
2078,"Crucible, The (1996)",Drama,79
1054,101 Dalmatians (1996),Children's|Comedy,249
3383,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller,3
117,Die Hard 2 (1990),Action|Thriller,800
641,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,577
119,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,699
1133,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,432
643,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,1009
644,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,640
646,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,765
647,Batman Returns (1992),Action|Adventure|Comedy|Crime,718
196,Young Guns (1988),Action|Comedy|Western,390
197,Young Guns II (1990),Action|Comedy|Western,248
426,Grease (1978),Comedy|Musical|Romance,576
1363,Grease 2 (1982),Comedy|Musical|Romance,208
2943,Marked for Death (1990),Action|Drama,84
3081,Adrenalin: Fear the Rush (1996),Action|Sci-Fi,9
3048,"Substance of Fire, The (1996)",Drama,4
157,Under Siege (1992),Action,307
3526,Terror in a Texas Town (1958),Western,1
213,Jaws (1975),Action|Horror,1150
1267,Jaws 2 (1978),Action|Horror,263
2409,Jaws 3-D (1983),Action|Horror,149
1378,My Fellow Americans (1996),Comedy,83
1075,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,775
225,Citizen Ruth (1996),Comedy|Drama,137
437,Jerry Maguire (1996),Drama|Romance,931
177,Raising Arizona (1987),Comedy,1027
1666,Tin Men (1987),Comedy|Drama,212
896,Sneakers (1992),Crime|Drama|Sci-Fi,756
2753,Bastard Out of Carolina (1996),Drama,43
1777,In Love and War (1996),Romance|War,45
2754,Marvin's Room (1996),Drama,71
2067,Ghosts of Mississippi (1996),Drama,116
2459,Night Falls on Manhattan (1997),Crime|Drama,56
1177,Beavis and Butt-head Do America (1996),Animation|Comedy,329
3103,"Cérémonie, La (1995)",Drama,15
1118,Scream (1996),Horror|Thriller,614
110,"Last of the Mohicans, The (1992)",Action|Romance|War,687
583,Michael (1996),Comedy|Romance,269
2866,"Evening Star, The (1996)",Comedy|Drama,62
462,Hamlet (1996),Drama,273
3169,Some Mother's Son (1996),Drama,16
2694,"Whole Wide World, The (1996)",Drama,35
1757,Mother (1996),Comedy,131
2439,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,22
2141,Evita (1996),Drama|Musical,201
1900,"Portrait of a Lady, The (1996)",Drama,29
1615,Walkabout (1971),Drama,93
3554,Message to Love: The Isle of Wight Festival (1996),Documentary,4
2029,Grateful Dead (1995),Documentary,18
883,Murder at 1600 (1997),Mystery|Thriller,191
2934,Hearts and Minds (1996),Drama,11
1186,Fierce Creatures (1997),Comedy,122
3345,Zeus and Roxanne (1997),Children's,10
2861,Turbulence (1997),Thriller,33
959,Angel Baby (1995),Drama,36
300,Jackie Chan's First Strike (1996),Action,196
3626,Underworld (1997),Thriller,1
181,Beverly Hills Ninja (1997),Action|Comedy,168
2076,Metro (1997),Action,75
3388,"Machine, The (1994)",Comedy|Horror,4
3688,"Stranger, The (1994)",Action,1
3442,Falling in Love Again (1980),Comedy,5
2256,"Cement Garden, The (1993)",Drama,13
1192,Dante's Peak (1997),Action|Thriller,230
2460,Meet Wally Sparks (1997),Comedy,29
3150,Amos & Andrew (1993),Comedy,49
418,Benny & Joon (1993),Comedy|Romance,332
114,Prefontaine (1997),Drama,51
3437,Guantanamera (1994),Comedy,6
2541,McHale's Navy (1997),Comedy|War,104
540,Kolya (1996),Comedy,135
3184,Gridlock'd (1997),Crime,33
342,Waiting for Guffman (1996),Comedy,312
2081,Prisoner of the Mountains (Kavkazsky Plennik) (1996),War,8
1770,"Beautician and the Beast, The (1997)",Comedy|Romance,94
2504,SubUrbia (1997),Comedy,59
3117,Hotel de Love (1996),Comedy|Romance,13
2635,"Pest, The (1997)",Comedy,44
1364,Fools Rush In (1997),Comedy|Romance,183
3258,Touch (1997),Romance,17
1831,Absolute Power (1997),Mystery|Thriller,268
2185,That Darn Cat! (1997),Children's|Comedy|Mystery,70
811,Vegas Vacation (1997),Comedy,153
1377,That Old Feeling (1997),Comedy|Romance,21
1560,Lost Highway (1997),Mystery,109
2637,Rosewood (1997),Drama,86
226,Donnie Brasco (1997),Crime|Drama,504
1164,Booty Call (1997),Comedy|Romance,97
3616,Rhyme & Reason (1997),Documentary,0
2901,Boys Life 2 (1997),Drama,4
2461,City of Industry (1997),Crime|Thriller,35
2638,Best Men (1997),Action|Comedy|Crime|Drama,30
1834,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy,93
2639,Kama Sutra: A Tale of Love (1996),Romance,61
446,Private Parts (1997),Comedy|Drama,349
2085,Love Jones (1997),Romance,18
849,"Saint, The (1997)",Action|Romance|Thriller,386
1672,Smilla's Sense of Snow (1997),Action|Drama|Thriller,191
2757,"Van, The (1996)",Comedy|Drama,44
1920,Crash (1996),Drama|Thriller,97
2896,"Daytrippers, The (1996)",Mystery,86
274,Liar Liar (1997),Comedy,484
3358,"Quiet Room, The (1996)",Drama,4
906,Selena (1997),Drama|Musical,118
458,"Devil's Own, The (1997)",Action|Drama|Thriller|War,210
2188,Cats Don't Dance (1997),Animation|Children's|Musical,28
3057,B*A*P*S (1997),Comedy,18
3299,Love and Other Catastrophes (1996),Romance,13
3283,"Sixth Man, The (1997)",Comedy,8
2190,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children's,32
2992,Anna Karenina (1997),Drama|Romance,21
2640,Double Team (1997),Action,38
818,Inventing the Abbotts (1997),Drama|Romance,99
1085,Anaconda (1997),Action|Adventure|Thriller,281
316,Grosse Pointe Blank (1997),Comedy|Crime,790
3187,Keys to Tulsa (1997),Crime,12
2588,Kissed (1996),Romance,8
2796,8 Heads in a Duffel Bag (1997),Comedy,109
3361,Hollow Reed (1996),Drama,11
2304,Paradise Road (1997),Drama|War,24
2923,Traveller (1997),Drama,27
318,All Over Me (1997),Drama,14
3525,"Brother's Kiss, A (1997)",Drama,2
3063,A Chef in Love (1996),Comedy,19
332,Romy and Michele's High School Reunion (1997),Comedy,554
3313,Temptress Moon (Feng Yue) (1996),Romance,3
2333,Volcano (1997),Drama|Thriller,122
2560,Children of the Revolution (1996),Comedy,41
335,Austin Powers: International Man of Mystery (1997),Comedy,856
1711,Breakdown (1997),Action|Thriller,265
3381,Broken English (1996),Drama,5
3552,Commandments (1997),Romance,11
1910,Ripe (1996),Drama,6
2863,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance,41
3055,Warriors of Virtue (1997),Action|Adventure|Children's|Fantasy,34
1830,Fathers' Day (1997),Comedy,61
155,"Fifth Element, The (1997)",Action|Sci-Fi,980
3546,Intimate Relations (1996),Comedy,1
367,Nowhere (1997),Drama,20
2864,Losing Chase (1996),Drama,9
3579,Sprung (1997),Comedy,3
2900,"Promise, The (La Promesse) (1996)",Drama,17
3557,"Bonheur, Le (1965)",Drama,4
224,Love! Valour! Compassion! (1997),Drama|Romance,75
55,Shall We Dance? (Shall We Dansu?) (1996),Comedy,250
3130,"Second Jungle Book: Mowgli & Baloo, The (1997)",Adventure|Children's,5
2589,Twin Town (1997),Comedy|Crime,8
1386,Addicted to Love (1997),Comedy|Romance,156
2299,Brassed Off (1996),Comedy|Drama|Romance,167
2476,"Designated Mourner, The (1997)",Drama,4
86,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,890
28,Ponette (1996),Drama,54
813,Schizopolis (1996),Comedy,37
2756,Shiloh (1997),Children's|Drama,24
3483,"War at Home, The (1996)",Drama,1
3233,Rough Magic (1995),Drama|Romance,11
2828,Trial and Error (1997),Comedy|Romance,50
2186,Buddy (1997),Adventure|Children's|Drama,24
125,Con Air (1997),Action|Adventure|Thriller,688
3529,Late Bloomers (1996),Comedy,2
271,"Pillow Book, The (1995)",Drama|Romance,94
3622,"To Have, or Not (1995)",Drama,0
1396,Speed 2: Cruise Control (1997),Action|Romance|Thriller,270
3230,Sudden Manhattan (1996),Comedy,2
3314,Wedding Bell Blues (1996),Comedy,3
1084,Batman & Robin (1997),Action|Adventure|Crime,426
817,Dream With the Fishes (1997),Drama,23
2592,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance,24
3231,Head Above Water (1996),Comedy|Thriller,15
32,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical,331
3254,"Last Time I Committed Suicide, The (1997)",Drama,7
400,My Best Friend's Wedding (1997),Comedy|Romance,561
3221,Tetsuo II: Body Hammer (1992),Sci-Fi,18
1792,When the Cats Away (Chacun cherche son chat) (1996),Comedy|Romance,32
2709,Contempt (Le Mépris) (1963),Drama,19
432,Face/Off (1997),Action|Sci-Fi|Thriller,989
3363,Fall (1997),Romance,11
3330,Gabbeh (1996),Drama,10
3176,For Ever Mozart (1996),Drama,1
189,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,1771
2608,Out to Sea (1997),Comedy,47
2191,Wild America (1997),Adventure|Children's,40
750,"Simple Wish, A (1997)",Children's|Fantasy,17
538,Contact (1997),Drama|Sci-Fi,973
2904,Love Serenade (1996),Comedy,18
753,G.I. Jane (1997),Action|Drama|War,393
857,Conan the Barbarian (1982),Action|Adventure,417
1426,George of the Jungle (1997),Children's|Comedy,205
488,Cop Land (1997),Crime|Drama|Mystery,334
1723,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller,362
1103,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,323
2193,Air Bud (1997),Children's|Comedy,74
1436,Picture Perfect (1997),Comedy|Romance,114
351,In the Company of Men (1997),Drama,213
2276,Free Willy 3: The Rescue (1997),Adventure|Children's|Drama,45
2307,Career Girls (1997),Drama,18
137,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,576
2962,Desperate Measures (1998),Crime|Drama|Thriller,87
2291,Steel (1997),Action,51
1771,She's So Lovely (1997),Drama|Romance,56
977,Hoodlum (1997),Crime|Drama|Film-Noir,48
1833,Leave It to Beaver (1997),Comedy,32
1664,Mimic (1997),Sci-Fi|Thriller,257
2636,Money Talks (1997),Action|Comedy,44
2274,Excess Baggage (1997),Adventure|Romance,58
1074,Kull the Conqueror (1997),Action|Adventure,75
895,Air Force One (1997),Action|Thriller,741
1914,187 (1997),Drama,39
78,"Hunt for Red October, The (1990)",Action|Thriller,1205
1915,My Own Private Idaho (1991),Drama,172
2590,"Kiss Me, Guido (1997)",Comedy,40
2669,Star Maps (1997),Drama,23
983,In & Out (1997),Comedy,291
185,"Edge, The (1997)",Adventure|Thriller,146
1670,"Peacemaker, The (1997)",Action|Thriller|War,271
246,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,1604
904,Seven Years in Tibet (1997),Drama|War,236
1687,Kiss the Girls (1997),Crime|Drama|Thriller,279
451,Soul Food (1997),Drama,56
3350,Kicked in the Head (1997),Comedy|Drama,5
1918,Wishmaster (1997),Horror,92
987,"Thousand Acres, A (1997)",Drama,42
905,"Game, The (1997)",Mystery|Thriller,607
2780,Fire Down Below (1997),Action|Drama|Thriller,62
1919,U Turn (1997),Action|Crime|Mystery,173
2086,"MatchMaker, The (1997)",Comedy|Romance,68
3503,"Lay of the Land, The (1997)",Comedy|Drama,0
2704,"Assignment, The (1997)",Thriller,34
1787,"Smile Like Yours, A (1997)",Comedy|Romance,17
706,Ulee's Gold (1997),Drama,199
284,"Ice Storm, The (1997)",Drama,360
3351,Stag (1997),Action|Thriller,4
470,Chasing Amy (1997),Drama|Romance,680
1412,How to Be a Player (1997),Comedy,57
176,"Full Monty, The (1997)",Comedy,835
2849,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,48
303,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance,176
910,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,346
911,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,589
2827,Rocket Man (1997),Comedy,54
2462,Playing God (1997),Crime|Thriller,59
1928,"House of Yes, The (1997)",Comedy|Drama|Thriller,131
309,"Fast, Cheap & Out of Control (1997)",Documentary,124
320,Washington Square (1997),Drama,37
3067,Telling Lies in America (1997),Drama,14
3505,Year of the Horse (1997),Documentary,4
322,Gattaca (1997),Drama|Sci-Fi|Thriller,747
749,FairyTale: A True Story (1997),Children's|Drama|Fantasy,60
1160,Phantoms (1998),Horror,57
3164,Swept from the Sea (1997),Romance,8
1489,Wonderland (1997),Documentary,10
1707,"Life Less Ordinary, A (1997)",Romance|Thriller,78
3089,Hurricane Streets (1998),Drama,6
496,Eve's Bayou (1997),Drama,125
2335,Switchback (1997),Thriller,70
2463,Gang Related (1997),Crime,11
1313,Stripes (1981),Comedy,509
2905,Nénette et Boni (1996),Drama,2
826,Bean (1997),Comedy,141
1798,Hugo Pool (1997),Romance,16
2537,Mad City (1997),Action|Drama,82
3310,One Night Stand (1997),Drama,29
543,"Tango Lesson, The (1997)",Romance,24
2497,Welcome To Sarajevo (1997),Drama|War,50
3370,Deceiver (1997),Crime,17
926,"Rainmaker, The (1997)",Drama,222
509,Boogie Nights (1997),Drama,795
428,Witness (1985),Drama|Romance|Thriller,752
3445,Incognito (1997),Crime|Thriller,6
775,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,787
1804,Critical Care (1997),Comedy,29
510,"Joy Luck Club, The (1993)",Drama,337
3016,Chairman of the Board (1998),Comedy,21
1526,Sliding Doors (1998),Drama|Romance,329
2294,Mortal Kombat: Annihilation (1997),Action|Adventure,99
438,"Truman Show, The (1998)",Drama,674
228,"Wings of the Dove, The (1997)",Drama|Romance|Thriller,152
230,Mrs. Dalloway (1997),Romance,46
3544,"I Love You, I Love You Not (1996)",Romance,5
1936,Red Corner (1997),Crime|Thriller,72
66,"Jackal, The (1997)",Action|Thriller,228
389,Anastasia (1997),Animation|Children's|Musical,218
1174,"Man Who Knew Too Little, The (1997)",Comedy|Mystery,170
98,Alien: Resurrection (1997),Action|Horror|Sci-Fi,549
3234,Alien Escape (1995),Horror|Sci-Fi,16
447,Amistad (1997),Drama,243
1163,"Apostle, The (1997)",Drama,327
3001,Artemisia (1997),Drama,23
3276,Bent (1997),Drama|War,22
1533,"Butcher Boy, The (1998)",Drama,114
466,Deconstructing Harry (1997),Comedy|Drama,199
907,Flubber (1997),Children's|Comedy|Fantasy,207
1402,For Richer or Poorer (1997),Comedy,54
280,Good Will Hunting (1997),Drama,1085
2136,Home Alone 3 (1997),Children's|Comedy,115
3675,Legal Deceit (1997),Thriller,0
474,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery,428
1411,Mouse Hunt (1997),Children's|Comedy,176
3604,Never Met Picasso (1996),Romance,1
302,Office Killer (1997),Thriller,10
1155,Scream 2 (1997),Horror|Thriller,312
3532,Stranger in the House (1997),Thriller,5
306,"Sweet Hereafter, The (1997)",Drama,252
3149,Time Tracers (1995),Action|Adventure|Sci-Fi,6
27,Titanic (1997),Drama|Romance,1089
319,Tomorrow Never Dies (1997),Action|Romance|Thriller,612
3627,Full Speed (1996),Drama,0
2758,"Education of Little Tree, The (1997)",Drama,18
1930,"Postman, The (1997)",Drama,98
2093,"Horse Whisperer, The (1998)",Drama,152
2681,"Winter Guest, The (1997)",Drama,15
324,Jackie Brown (1997),Crime|Drama,514
339,Kundun (1997),Drama,120
2054,Mr. Magoo (1997),Comedy,41
343,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller,773
344,Afterglow (1997),Drama|Romance,59
346,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama,141
498,Great Expectations (1998),Drama|Romance,196
1104,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children's,29
2804,"Midaq Alley (Callejón de los milagros, El) (1995)",Drama,4
3000,Arguing the World (1996),Documentary,8
2643,Firestorm (1998),Action|Adventure|Thriller,57
2838,Senseless (1998),Comedy,33
371,Wag the Dog (1997),Comedy|Drama,627
1014,Dark City (1998),Film-Noir|Sci-Fi|Thriller,622
3086,"Leading Man, The (1996)",Romance,6
2277,Star Kid (1997),Adventure|Children's|Fantasy|Sci-Fi,44
1840,Hard Rain (1998),Action|Thriller,151
786,Half Baked (1998),Comedy,144
1172,Fallen (1998),Action|Mystery|Thriller,281
2325,Shooting Fish (1997),Romance,22
554,"Prophecy II, The (1998)",Horror,36
3120,Dangerous Beauty (1998),Drama,69
233,Four Days in September (1997),Drama,36
1607,Spice World (1997),Comedy|Musical,129
1841,Deep Rising (1998),Action|Horror|Sci-Fi,146
3536,Tainted (1998),Comedy|Thriller,1
2595,Music From Another Room (1998),Drama|Romance,17
1939,"Replacement Killers, The (1998)",Action|Thriller,241
3575,B. Monkey (1998),Romance|Thriller,17
2647,Night Flier (1997),Horror,36
1125,Blues Brothers 2000 (1998),Action|Comedy|Musical,165
3091,Tokyo Fist (1995),Action|Drama,2
521,"Wedding Singer, The (1998)",Comedy|Romance,624
954,Sphere (1998),Adventure|Sci-Fi|Thriller,378
2507,Ayn Rand: A Sense of Life (1997),Documentary,6
1758,Little City (1998),Comedy|Romance,6
882,Palmetto (1998),Film-Noir|Mystery|Thriller,144
164,As Good As It Gets (1997),Comedy|Drama,1025
1470,King of New York (1990),Action|Crime,118
3538,"Paralyzing Fear: The Story of Polio in America, A (1998)",Documentary,2
297,Men With Guns (1997),Action|Drama,62
3071,Twilight (1998),Crime|Drama,43
65,U.S. Marshalls (1998),Action|Thriller,321
3304,Welcome to Woop-Woop (1997),Comedy,10
314,Love and Death on Long Island (1997),Comedy|Drama,110
2812,"Callejón de los milagros, El (1995)",Drama,2
2813,In God's Hands (1998),Action|Drama,2
1845,Everest (1998),Documentary,117
3060,Hush (1998),Thriller,27
1188,Suicide Kings (1997),Crime|Drama,161
118,"Man in the Iron Mask, The (1998)",Action|Drama|Romance,267
920,"Newton Boys, The (1998)",Crime|Drama,88
921,Wild Things (1998),Crime|Drama|Mystery|Thriller,437
422,Paulie (1998),Adventure|Children's|Comedy,123
2419,"Cool Dry Place, A (1998)",Drama,10
3116,Hana-bi (1997),Comedy|Crime|Drama,27
507,Primary Colors (1998),Drama,255
2761,"Niagara, Niagara (1997)",Drama,9
2622,Wide Awake (1998),Children's|Comedy|Drama,32
3311,"Price Above Rubies, A (1998)",Drama,22
3570,Eden (1997),Drama,1
1934,Two Girls and a Guy (1997),Comedy|Drama,77
3085,No Looking Back (1998),Comedy|Drama|Romance,9
3658,"Proposition, The (1998)",Drama,0
1745,"Object of My Affection, The (1998)",Comedy|Romance,152
3017,Meet the Deedles (1998),Children's|Comedy,17
2314,Homegrown (1998),Comedy|Thriller,73
2742,"Player's Club, The (1998)",Action|Drama,21
3032,Barney's Great Adventure (1998),Adventure|Children's,27
1653,"Big One, The (1997)",Comedy|Documentary,73
3300,Chinese Box (1997),Drama|Romance,18
3609,Follow the Bitch (1998),Comedy,0
564,Lost in Space (1998),Action|Sci-Fi|Thriller,487
3678,Heaven's Burning (1997),Action|Drama,1
1332,Mercury Rising (1998),Action|Drama|Thriller,195
95,"Spanish Prisoner, The (1997)",Drama|Thriller,341
1592,City of Angels (1998),Romance,253
36,"Last Days of Disco, The (1998)",Drama,102
3145,"Odd Couple II, The (1998)",Comedy,43
2882,My Giant (1998),Comedy,49
456,He Got Game (1998),Drama,107
2421,"Gingerbread Man, The (1998)",Drama|Thriller,63
3682,Illtown (1996),Crime|Drama,2
3698,Slappy and the Stinkers (1998),Children's|Comedy,1
2807,Live Flesh (1997),Drama,21
1243,Zero Effect (1998),Comedy|Thriller,206
3253,Nil By Mouth (1997),Drama,14
